Date,Open,High,Low,Close,Volume,Sector,Ticker,Company,Return,Month,Year,Quarter
2023-12-29,1450.8752194379208,1468.1984480838207,1449.886614411702,1452.616943359375,4388990,IT,INFY.NS,INFY,-1.2639,2023-12,2023,2023Q4
2024-01-01,1448.9451947683858,1465.8919221925776,1445.4146265550123,1460.572509765625,2808451,IT,INFY.NS,INFY,0.5477,2024-01,2024,2024Q1
2024-01-02,1455.535458187299,1458.5011582059428,1433.8813084212525,1444.6142578125,5396313,IT,INFY.NS,INFY,-1.0926,2024-01,2024,2024Q1
2024-01-03,1431.0098022399532,1431.0098022399532,1400.9294082948825,1402.8123779296875,7550363,IT,INFY.NS,INFY,-2.8936,2024-01,2024,2024Q1
2024-01-04,1416.8875744672805,1430.821596173285,1405.5427510177758,1424.18408203125,7056038,IT,INFY.NS,INFY,1.5235,2024-01,2024,2024Q1
2024-01-05,1418.5823250946862,1449.6042055294993,1418.1115826606078,1442.8726806640625,8895403,IT,INFY.NS,INFY,1.3122,2024-01,2024,2024Q1
2024-01-08,1439.483154876404,1446.1206687605984,1424.701889324203,1433.693115234375,4440136,IT,INFY.NS,INFY,-0.6362,2024-01,2024,2024Q1
2024-01-09,1451.675429581847,1462.1258878294154,1436.5645526388157,1439.812744140625,4412074,IT,INFY.NS,INFY,0.4268,2024-01,2024,2024Q1
2024-01-10,1435.7173203076957,1445.6029115375234,1416.9347429419645,1430.962890625,4096845,IT,INFY.NS,INFY,-0.6147,2024-01,2024,2024Q1
2024-01-11,1435.6703796771912,1435.7645051838629,1399.6114612154008,1406.7667236328125,11296088,IT,INFY.NS,INFY,-1.6909,2024-01,2024,2024Q1
2024-01-12,1470.5994024363956,1523.3225564289935,1464.385625129882,1518.3797607421875,26754401,IT,INFY.NS,INFY,7.934,2024-01,2024,2024Q1
2024-01-15,1548.69536270453,1567.5250585454428,1540.2691197866588,1555.427001953125,13228305,IT,INFY.NS,INFY,2.4399,2024-01,2024,2024Q1
2024-01-16,1548.554386655104,1552.0378347627927,1529.9129399390588,1536.0797119140625,6500917,IT,INFY.NS,INFY,-1.2439,2024-01,2024,2024Q1
2024-01-17,1525.4408120839046,1551.0962739751476,1525.4408120839046,1544.223388671875,9209876,IT,INFY.NS,INFY,0.5302,2024-01,2024,2024Q1
2024-01-18,1546.5301524412396,1552.5085584102292,1532.9727472598277,1546.4830322265625,6375464,IT,INFY.NS,INFY,0.1463,2024-01,2024,2024Q1
2024-01-19,1554.9563105966838,1568.0429726211407,1547.9422946366542,1562.111572265625,4522736,IT,INFY.NS,INFY,1.0106,2024-01,2024,2024Q1
2024-01-23,1553.5440845490969,1576.7045882258603,1541.8696497501444,1546.059326171875,9401255,IT,INFY.NS,INFY,-1.0276,2024-01,2024,2024Q1
2024-01-24,1562.770633148314,1581.694454529538,1548.7424867268392,1577.3636474609375,8999681,IT,INFY.NS,INFY,2.0248,2024-01,2024,2024Q1
2024-01-25,1575.0570668097866,1582.2124437614616,1560.9819139785684,1571.432373046875,8865304,IT,INFY.NS,INFY,-0.376,2024-01,2024,2024Q1
2024-01-29,1567.7135599982494,1581.0825992301918,1551.1904544983925,1559.663818359375,4253785,IT,INFY.NS,INFY,-0.7489,2024-01,2024,2024Q1
2024-01-30,1565.171396519599,1591.1093493392334,1551.8023580167996,1554.8150634765625,4995943,IT,INFY.NS,INFY,-0.3109,2024-01,2024,2024Q1
2024-01-31,1551.8023522623284,1569.6905638157846,1542.2462583680392,1563.712158203125,6763779,IT,INFY.NS,INFY,0.5722,2024-01,2024,2024Q1
2024-02-01,1562.4413588052366,1578.870224833906,1553.7796285080506,1560.087646484375,5760011,IT,INFY.NS,INFY,-0.2318,2024-02,2024,2024Q1
2024-02-02,1568.5609589964831,1617.9417958851127,1567.5723538834525,1594.263427734375,7858483,IT,INFY.NS,INFY,2.1906,2024-02,2024,2024Q1
2024-02-05,1595.581400903025,1601.2303098308423,1583.436223722749,1588.47314453125,3634135,IT,INFY.NS,INFY,-0.3632,2024-02,2024,2024Q1
2024-02-06,1588.0496182360184,1631.5932938509086,1575.998565824632,1628.2509765625,7694265,IT,INFY.NS,INFY,2.5042,2024-02,2024,2024Q1
2024-02-07,1627.827356650715,1627.827356650715,1588.143745994436,1594.6400146484375,4613877,IT,INFY.NS,INFY,-2.0642,2024-02,2024,2024Q1
2024-02-08,1598.6413316478238,1606.502707436946,1584.330807394356,1593.0865478515625,5919715,IT,INFY.NS,INFY,-0.0974,2024-02,2024,2024Q1
2024-02-09,1586.1194941932167,1593.8397389846994,1562.6766131725003,1571.667724609375,4600004,IT,INFY.NS,INFY,-1.3445,2024-02,2024,2024Q1
2024-02-12,1572.6092188693096,1593.8867538003944,1572.6092188693096,1581.7886962890625,3555808,IT,INFY.NS,INFY,0.644,2024-02,2024,2024Q1
2024-02-13,1584.5190460262058,1590.262080783314,1566.1600909474707,1585.9783935546875,2696481,IT,INFY.NS,INFY,0.2649,2024-02,2024,2024Q1
2024-02-14,1563.0531172122069,1571.7618521594686,1539.7984871618105,1568.7020263671875,3768579,IT,INFY.NS,INFY,-1.0893,2024-02,2024,2024Q1
2024-02-15,1578.8701668773688,1588.9911294855572,1564.3712765276096,1578.2581787109375,4834391,IT,INFY.NS,INFY,0.6092,2024-02,2024,2024Q1
2024-02-16,1590.167952147778,1608.9976496273257,1589.1793470591608,1602.0777587890625,4880654,IT,INFY.NS,INFY,1.5092,2024-02,2024,2024Q1
2024-02-19,1605.2317360980246,1611.3513878778704,1588.9440015438006,1600.2889404296875,3690993,IT,INFY.NS,INFY,-0.1117,2024-02,2024,2024Q1
2024-02-20,1586.401835838989,1595.1105699526452,1571.1027083420256,1586.63720703125,3706389,IT,INFY.NS,INFY,-0.8531,2024-02,2024,2024Q1
2024-02-21,1576.04564252021,1576.04564252021,1549.0250732340833,1558.67529296875,4300508,IT,INFY.NS,INFY,-1.7623,2024-02,2024,2024Q1
2024-02-22,1567.5723214065963,1586.0254020244706,1548.1777559110003,1582.965576171875,5841277,IT,INFY.NS,INFY,1.5584,2024-02,2024,2024Q1
2024-02-23,1597.6998249586602,1599.064932049705,1574.0685776987198,1578.7288818359375,5373072,IT,INFY.NS,INFY,-0.2676,2024-02,2024,2024Q1
2024-02-26,1576.9400103998594,1576.9400103998594,1548.742584990576,1563.006103515625,2782438,IT,INFY.NS,INFY,-0.9959,2024-02,2024,2024Q1
2024-02-27,1563.8063128021718,1573.315286661556,1556.0861831168934,1566.254150390625,5159088,IT,INFY.NS,INFY,0.2078,2024-02,2024,2024Q1
2024-02-28,1572.2798088946804,1589.038286361627,1564.7950497873524,1573.4566650390625,3188916,IT,INFY.NS,INFY,0.4599,2024-02,2024,2024Q1
2024-02-29,1567.5722998042163,1583.812913721107,1556.5569728576138,1575.9515380859375,7814722,IT,INFY.NS,INFY,0.1586,2024-02,2024,2024Q1
2024-03-01,1571.3381567596207,1574.1154909938598,1554.3914300839626,1557.8748779296875,6387291,IT,INFY.NS,INFY,-1.147,2024-03,2024,2024Q1
2024-03-04,1560.8406106080845,1567.0543875331723,1538.0567235736469,1541.39892578125,4445156,IT,INFY.NS,INFY,-1.0576,2024-03,2024,2024Q1
2024-03-05,1538.386193843857,1541.5401450012134,1508.2586796437324,1512.495361328125,4596579,IT,INFY.NS,INFY,-1.8752,2024-03,2024,2024Q1
2024-03-06,1509.0119027331225,1525.3466412368125,1483.7800637991031,1522.8988037109375,6420684,IT,INFY.NS,INFY,0.6878,2024-03,2024,2024Q1
2024-03-07,1522.004404894455,1533.16097752347,1510.3299696204092,1521.8631591796875,6348359,IT,INFY.NS,INFY,-0.068,2024-03,2024,2024Q1
2024-03-11,1514.0489306330928,1519.3683431830998,1495.0779873422402,1506.940673828125,6752895,IT,INFY.NS,INFY,-0.9805,2024-03,2024,2024Q1
2024-03-12,1506.375688833194,1529.9128089712128,1504.1632225256892,1518.56787109375,4614222,IT,INFY.NS,INFY,0.7716,2024-03,2024,2024Q1
2024-03-13,1518.5208697901078,1529.4420705773052,1505.0105857809417,1517.108642578125,5688997,IT,INFY.NS,INFY,-0.0961,2024-03,2024,2024Q1
2024-03-14,1519.9332218123318,1560.7465686045769,1513.9076955609466,1556.5570068359375,8803799,IT,INFY.NS,INFY,2.6002,2024-03,2024,2024Q1
2024-03-15,1545.0708724563003,1549.4959205173257,1523.6520906201538,1538.3863525390625,11809997,IT,INFY.NS,INFY,-1.1674,2024-03,2024,2024Q1
2024-03-18,1534.6203153666463,1537.1152732206572,1505.2930391151203,1508.8707275390625,4958904,IT,INFY.NS,INFY,-1.9186,2024-03,2024,2024Q1
2024-03-19,1499.1734492026353,1505.4343467383314,1466.8334660527332,1470.08154296875,6870411,IT,INFY.NS,INFY,-2.5707,2024-03,2024,2024Q1
2024-03-20,1471.540913554951,1482.7916122525826,1461.5140762832607,1463.9619140625,4759059,IT,INFY.NS,INFY,-0.4163,2024-03,2024,2024Q1
2024-03-21,1472.4822954464405,1484.6744782005846,1453.087730653012,1463.7264404296875,11062497,IT,INFY.NS,INFY,-0.0161,2024-03,2024,2024Q1
2024-03-22,1431.9983895472185,1439.4361424981196,1410.5324900051585,1420.559326171875,14673890,IT,INFY.NS,INFY,-2.9491,2024-03,2024,2024Q1
2024-03-26,1404.6955069309752,1419.241403039176,1400.8354417271594,1405.3074951171875,8351081,IT,INFY.NS,INFY,-1.0736,2024-03,2024,2024Q1
2024-03-27,1408.4612802603947,1411.2857346994197,1394.8568706833632,1397.022216796875,6857402,IT,INFY.NS,INFY,-0.5896,2024-03,2024,2024Q1
2024-03-28,1400.129150066849,1423.3367734843898,1400.129150066849,1410.391357421875,12499530,IT,INFY.NS,INFY,0.957,2024-03,2024,2024Q1
2024-04-01,1435.7644049013911,1440.4247089660323,1405.4486385196594,1407.9434814453125,6580002,IT,INFY.NS,INFY,-0.1736,2024-04,2024,2024Q2
2024-04-02,1397.9637802788536,1405.7781506375063,1394.1978408148962,1396.080810546875,7279400,IT,INFY.NS,INFY,-0.8426,2024-04,2024,2024Q2
2024-04-03,1392.4560485461666,1407.613931160152,1388.690109266799,1394.009521484375,8736248,IT,INFY.NS,INFY,-0.1484,2024-04,2024,2024Q2
2024-04-04,1403.3302528566012,1408.1318024819914,1382.0997240670574,1399.7054443359375,11186915,IT,INFY.NS,INFY,0.4086,2024-04,2024,2024Q2
2024-04-05,1393.4447725803975,1399.7055552251502,1389.6788329794124,1392.55029296875,5072482,IT,INFY.NS,INFY,-0.5112,2024-04,2024,2024Q2
2024-04-08,1396.221927423092,1403.706685446096,1387.8426899035271,1390.29052734375,6610887,IT,INFY.NS,INFY,-0.1623,2024-04,2024,2024Q2
2024-04-09,1402.812483387176,1425.2198696967855,1400.2705201600338,1407.378662109375,9423230,IT,INFY.NS,INFY,1.2291,2024-04,2024,2024Q2
2024-04-10,1412.5567483925915,1421.5008543199365,1397.6813569645744,1418.62939453125,6744595,IT,INFY.NS,INFY,0.7994,2024-04,2024,2024Q2
2024-04-12,1415.993212241118,1418.6294157880386,1392.926833451286,1397.86962890625,12275616,IT,INFY.NS,INFY,-1.4634,2024-04,2024,2024Q2
2024-04-15,1393.3975389714133,1404.6482366428452,1375.556447534576,1382.240966796875,8531224,IT,INFY.NS,INFY,-1.118,2024-04,2024,2024Q2
2024-04-16,1366.0944202615754,1370.0016050968616,1330.3651187142991,1331.68310546875,16173541,IT,INFY.NS,INFY,-3.6577,2024-04,2024,2024Q2
2024-04-18,1337.9441165902024,1360.1631363842591,1325.1399454315383,1336.202392578125,22107945,IT,INFY.NS,INFY,0.3394,2024-04,2024,2024Q2
2024-04-19,1303.9564344137511,1343.3575498977525,1298.0721544750609,1328.67041015625,20603621,IT,INFY.NS,INFY,-0.5637,2024-04,2024,2024Q2
2024-04-22,1336.814417739945,1352.7725406478596,1330.365269231601,1348.9124755859375,5859087,IT,INFY.NS,INFY,1.5235,2024-04,2024,2024Q2
2024-04-23,1358.5625485511723,1362.1872419980823,1349.147700674865,1357.9976806640625,4856174,IT,INFY.NS,INFY,0.6735,2024-04,2024,2024Q2
2024-04-24,1359.7867075742051,1359.7867075742051,1343.546092803966,1347.029541015625,4268213,IT,INFY.NS,INFY,-0.8077,2024-04,2024,2024Q2
2024-04-25,1336.908338935666,1360.351332089794,1336.908338935666,1354.2786865234375,9089398,IT,INFY.NS,INFY,0.5382,2024-04,2024,2024Q2
2024-04-26,1355.455578865194,1360.8221110164066,1343.498768244188,1346.55859375,8062444,IT,INFY.NS,INFY,-0.5701,2024-04,2024,2024Q2
2024-04-29,1346.2762368329832,1355.549954695784,1344.6757585333085,1350.79541015625,5055957,IT,INFY.NS,INFY,0.3146,2024-04,2024,2024Q2
2024-04-30,1350.7483107051714,1352.4901496742034,1334.6019369629423,1337.4263916015625,6936588,IT,INFY.NS,INFY,-0.9897,2024-04,2024,2024Q2
2024-05-02,1330.3179985042082,1340.6743311181829,1329.235268018188,1331.68310546875,10076354,IT,INFY.NS,INFY,-0.4294,2024-05,2024,2024Q2
2024-05-03,1338.8855920418562,1341.4276701119534,1321.0915052605797,1333.425048828125,8842345,IT,INFY.NS,INFY,0.1308,2024-05,2024,2024Q2
2024-05-06,1336.9084732924218,1361.1045877183944,1334.1781442699464,1342.4632568359375,6445422,IT,INFY.NS,INFY,0.6778,2024-05,2024,2024Q2
2024-05-07,1341.568810540377,1358.892155017695,1332.7659500503703,1356.632568359375,6080661,IT,INFY.NS,INFY,1.0555,2024-05,2024,2024Q2
2024-05-08,1351.266253405405,1355.5029356143054,1342.1809007941797,1343.781494140625,6234983,IT,INFY.NS,INFY,-0.9473,2024-05,2024,2024Q2
2024-05-09,1344.0167568835536,1365.1059257902891,1341.4746788069972,1355.3145751953125,6088406,IT,INFY.NS,INFY,0.8583,2024-05,2024,2024Q2
2024-05-10,1351.0776993810337,1351.9249436909129,1330.317915242306,1341.5216064453125,8777481,IT,INFY.NS,INFY,-1.0177,2024-05,2024,2024Q2
2024-05-13,1341.615841553252,1341.615841553252,1328.6233053272724,1340.156494140625,3735954,IT,INFY.NS,INFY,-0.1018,2024-05,2024,2024Q2
2024-05-14,1342.933967170194,1349.8538575959403,1335.0725919265954,1341.3333740234375,3463230,IT,INFY.NS,INFY,0.0878,2024-05,2024,2024Q2
2024-05-15,1342.5573572737128,1348.0180152167325,1335.5433413149956,1336.861328125,4327544,IT,INFY.NS,INFY,-0.3334,2024-05,2024,2024Q2
2024-05-16,1350.0421774524657,1370.566593499511,1343.4989036055658,1368.3070068359375,9249145,IT,INFY.NS,INFY,2.3522,2024-05,2024,2024Q2
2024-05-17,1371.7434327729238,1371.7434327729238,1355.0320766083944,1359.78662109375,7542860,IT,INFY.NS,INFY,-0.6227,2024-05,2024,2024Q2
2024-05-21,1346.3234055041823,1360.1631875478636,1344.8170526513272,1350.2305908203125,6752663,IT,INFY.NS,INFY,-0.7028,2024-05,2024,2024Q2
2024-05-22,1345.146634147029,1374.5209188745175,1344.4405204283166,1369.67236328125,7173285,IT,INFY.NS,INFY,1.4399,2024-05,2024,2024Q2
2024-05-23,1369.5779588477037,1391.6558474322132,1365.153026044568,1386.2423095703125,8641428,IT,INFY.NS,INFY,1.2098,2024-05,2024,2024Q2
2024-05-24,1382.3350849297278,1389.160849864678,1374.5678351761635,1379.369384765625,5277938,IT,INFY.NS,INFY,-0.4958,2024-05,2024,2024Q2
2024-05-27,1385.7244045177397,1393.0209118473929,1374.8032036291474,1385.253662109375,5821844,IT,INFY.NS,INFY,0.4266,2024-05,2024,2024Q2
2024-05-28,1389.1609456307224,1389.6316880724814,1374.8504213721912,1381.2054443359375,6186922,IT,INFY.NS,INFY,-0.2922,2024-05,2024,2024Q2
2024-05-29,1379.652011269009,1379.7461367746178,1365.1531206572472,1366.0474853515625,7401634,IT,INFY.NS,INFY,-1.0974,2024-05,2024,2024Q2
2024-05-30,1358.3743695494225,1365.011768697552,1338.3678167520543,1343.9224853515625,9663150,IT,INFY.NS,INFY,-1.6196,2024-05,2024,2024Q2
2024-05-31,1353.8618612517012,1379.7424895610318,1344.4506597427835,1351.076904296875,37113815,IT,INFY.NS,INFY,0.5324,2024-05,2024,2024Q2
2024-06-03,1382.8636553906256,1382.8636553906256,1348.29206400586,1350.11669921875,10589244,IT,INFY.NS,INFY,-0.0711,2024-06,2024,2024Q2
2024-06-04,1353.09357909204,1358.8555105856897,1304.4532506211224,1338.3526611328125,13736134,IT,INFY.NS,INFY,-0.8713,2024-06,2024,2024Q2
2024-06-05,1344.594729280313,1380.9428896837226,1344.594729280313,1373.3563232421875,9233424,IT,INFY.NS,INFY,2.6154,2024-06,2024,2024Q2
2024-06-06,1387.6171483700416,1415.8026912541518,1380.4627967662166,1413.833984375,12660930,IT,INFY.NS,INFY,2.9474,2024-06,2024,2024Q2
2024-06-07,1422.2368434730788,1478.607696455328,1418.6356360706318,1472.749755859375,24075302,IT,INFY.NS,INFY,4.1671,2024-06,2024,2024Q2
2024-06-10,1464.7791939197848,1469.1006429210506,1437.8901779119085,1440.242919921875,6810606,IT,INFY.NS,INFY,-2.2072,2024-06,2024,2024Q2
2024-06-11,1440.530920339611,1446.6768867495505,1434.67286293827,1436.4014892578125,4853054,IT,INFY.NS,INFY,-0.2667,2024-06,2024,2024Q2
2024-06-12,1447.205207418443,1448.8857708643502,1423.9173996680136,1426.2701416015625,9564320,IT,INFY.NS,INFY,-0.7053,2024-06,2024,2024Q2
2024-06-13,1435.6813586014816,1445.284578391458,1430.2555159747842,1434.6729736328125,7307565,IT,INFY.NS,INFY,0.5891,2024-06,2024,2024Q2
2024-06-14,1444.0360586769375,1444.0360586769375,1427.0864701658527,1429.8233642578125,4237727,IT,INFY.NS,INFY,-0.338,2024-06,2024,2024Q2
2024-06-18,1437.6019330325926,1447.2051523581276,1436.0654413858667,1438.7542724609375,5420939,IT,INFY.NS,INFY,0.6246,2024-06,2024,2024Q2
2024-06-19,1445.2845473689924,1455.51199967115,1437.313828223679,1451.382568359375,5493456,IT,INFY.NS,INFY,0.8777,2024-06,2024,2024Q2
2024-06-20,1456.1361637531038,1457.2885031581282,1439.618556511379,1455.2718505859375,7927010,IT,INFY.NS,INFY,0.268,2024-06,2024,2024Q2
2024-06-21,1483.6975056622882,1495.94161129154,1463.2425999556383,1471.885498046875,17301941,IT,INFY.NS,INFY,1.1416,2024-06,2024,2024Q2
2024-06-24,1464.0588504809766,1468.428244941943,1455.271881344855,1466.5556640625,5564989,IT,INFY.NS,INFY,-0.3621,2024-06,2024,2024Q2
2024-06-25,1465.451223093983,1482.6410085926725,1460.0253808999469,1480.768310546875,4551525,IT,INFY.NS,INFY,0.9691,2024-06,2024,2024Q2
2024-06-26,1479.8561366420593,1487.3946405637594,1474.0942048965353,1479.5679931640625,4851004,IT,INFY.NS,INFY,-0.0811,2024-06,2024,2024Q2
2024-06-27,1477.4072265440695,1515.7721579895249,1471.261259972567,1510.9224853515625,14757754,IT,INFY.NS,INFY,2.1192,2024-06,2024,2024Q2
2024-06-28,1510.15438706981,1525.4714758668922,1502.1836676895095,1504.58447265625,8197544,IT,INFY.NS,INFY,-0.4195,2024-06,2024,2024Q2
2024-07-01,1497.6220524294586,1536.4190819140294,1497.6220524294586,1527.68017578125,6801771,IT,INFY.NS,INFY,1.535,2024-07,2024,2024Q3
2024-07-02,1532.86588566981,1568.9740856185726,1523.550809426941,1556.72998046875,10493173,IT,INFY.NS,INFY,1.9016,2024-07,2024,2024Q3
2024-07-03,1560.5232067482063,1571.086748455425,1542.2770892539197,1562.8280029296875,7269965,IT,INFY.NS,INFY,0.3917,2024-07,2024,2024Q3
2024-07-04,1563.5960981382616,1594.13438198508,1563.4040806456085,1585.1553955078125,8008311,IT,INFY.NS,INFY,1.4287,2024-07,2024,2024Q3
2024-07-05,1585.9236853770542,1599.7523453204356,1568.5418810019864,1582.0823974609375,7065022,IT,INFY.NS,INFY,-0.1939,2024-07,2024,2024Q3
2024-07-08,1577.904975049744,1599.8963711842514,1574.9280004454815,1595.718994140625,5880533,IT,INFY.NS,INFY,0.8619,2024-07,2024,2024Q3
2024-07-09,1594.0383461640054,1600.6165277373964,1585.491457803775,1591.3974609375,5191182,IT,INFY.NS,INFY,-0.2708,2024-07,2024,2024Q3
2024-07-10,1591.2535253565572,1607.5789990626895,1572.575309683498,1582.8507080078125,9852770,IT,INFY.NS,INFY,-0.5371,2024-07,2024,2024Q3
2024-07-11,1590.2932550444575,1598.9361531696993,1576.896809841057,1587.1241455078125,8857679,IT,INFY.NS,INFY,0.27,2024-07,2024,2024Q3
2024-07-12,1613.340833576749,1651.5136300854847,1600.520559326722,1643.8310546875,17078316,IT,INFY.NS,INFY,3.5729,2024-07,2024,2024Q3
2024-07-15,1657.707575021914,1659.436201288973,1635.092065184172,1639.3175048828125,6942230,IT,INFY.NS,INFY,-0.2746,2024-07,2024,2024Q3
2024-07-16,1650.4092519603355,1668.943512173137,1632.547287437264,1657.563720703125,6886281,IT,INFY.NS,INFY,1.113,2024-07,2024,2024Q3
2024-07-18,1650.7934479826547,1695.3524103380762,1650.7934479826547,1688.2940673828125,11248896,IT,INFY.NS,INFY,1.8539,2024-07,2024,2024Q3
2024-07-19,1770.8336868455729,1770.8336868455729,1715.5671113876276,1721.8092041015625,29819116,IT,INFY.NS,INFY,1.9851,2024-07,2024,2024Q3
2024-07-22,1728.7236252048558,1750.6669588687384,1721.80923665492,1738.9990234375,8462126,IT,INFY.NS,INFY,0.9984,2024-07,2024,2024Q3
2024-07-23,1738.182697435553,1766.9442924167647,1712.494085746934,1764.015380859375,7113056,IT,INFY.NS,INFY,1.4385,2024-07,2024,2024Q3
2024-07-24,1764.5915628208677,1769.249100779416,1747.4017766683005,1761.182373046875,6002845,IT,INFY.NS,INFY,-0.1606,2024-07,2024,2024Q3
2024-07-25,1747.7860651938493,1758.253598590097,1740.103489083107,1752.443603515625,5815599,IT,INFY.NS,INFY,-0.4962,2024-07,2024,2024Q3
2024-07-26,1752.9235913028444,1808.2861733754448,1752.9235913028444,1804.348876953125,11369047,IT,INFY.NS,INFY,2.9619,2024-07,2024,2024Q3
2024-07-29,1818.4656425678857,1827.4926924499405,1790.040135957272,1796.8583984375,4635931,IT,INFY.NS,INFY,-0.4151,2024-07,2024,2024Q3
2024-07-30,1796.8583403917328,1805.357166029777,1786.1987904104494,1802.6683349609373,2721265,IT,INFY.NS,INFY,0.3233,2024-07,2024,2024Q3
2024-07-31,1802.524276915124,1810.350924152097,1791.048476651269,1794.1214599609375,5004209,IT,INFY.NS,INFY,-0.4741,2024-07,2024,2024Q3
2024-08-01,1782.453656326238,1793.7855029159562,1771.8901142339544,1779.092529296875,7475014,IT,INFY.NS,INFY,-0.8377,2024-08,2024,2024Q3
2024-08-02,1769.8732971519382,1785.7186088193323,1744.0886770658112,1748.938232421875,7400938,IT,INFY.NS,INFY,-1.6949,2024-08,2024,2024Q3
2024-08-05,1714.1266318965754,1726.178719359178,1650.3613476722037,1682.3880615234375,10736703,IT,INFY.NS,INFY,-3.8052,2024-08,2024,2024Q3
2024-08-06,1690.3587800212945,1725.6506144088737,1675.617860395926,1681.619873046875,7690163,IT,INFY.NS,INFY,-0.0457,2024-08,2024,2024Q3
2024-08-07,1724.7382902879888,1726.5629255103806,1692.183351452448,1720.5609130859375,5094329,IT,INFY.NS,INFY,2.3157,2024-08,2024,2024Q3
2024-08-08,1709.3250068929765,1709.3250068929765,1658.5720153140558,1673.9852294921875,6227910,IT,INFY.NS,INFY,-2.707,2024-08,2024,2024Q3
2024-08-09,1700.970151180368,1710.093209154236,1686.32524232758,1700.489990234375,4258524,IT,INFY.NS,INFY,1.5833,2024-08,2024,2024Q3
2024-08-12,1702.6988263064616,1731.9405818653124,1697.9451624687292,1726.0826416015625,4315329,IT,INFY.NS,INFY,1.505,2024-08,2024,2024Q3
2024-08-13,1738.1827024097588,1738.1827024097588,1718.0640047615366,1726.130615234375,4176918,IT,INFY.NS,INFY,0.0028,2024-08,2024,2024Q3
2024-08-14,1730.5002617824882,1752.5876680094568,1726.130749746865,1750.9071044921875,7450718,IT,INFY.NS,INFY,1.4354,2024-08,2024,2024Q3
2024-08-16,1776.5955951852964,1787.9753867685558,1756.908995346757,1785.1904296875,7335657,IT,INFY.NS,INFY,1.958,2024-08,2024,2024Q3
2024-08-19,1786.1988792940135,1793.449357119504,1775.827355039649,1790.8084716796875,2585989,IT,INFY.NS,INFY,0.3147,2024-08,2024,2024Q3
2024-08-20,1805.405230806265,1810.8790189238412,1794.0733851264426,1797.9146728515625,3870333,IT,INFY.NS,INFY,0.3968,2024-08,2024,2024Q3
2024-08-21,1800.6995713961778,1804.444850251852,1793.0169961955314,1798.394775390625,1966902,IT,INFY.NS,INFY,0.0267,2024-08,2024,2024Q3
2024-08-22,1809.2465931329775,1818.513723597305,1795.51394205871,1805.6453857421875,4300287,IT,INFY.NS,INFY,0.4032,2024-08,2024,2024Q3
2024-08-23,1803.67661383031,1807.9020537953015,1783.3178356718945,1788.2154541015625,5015935,IT,INFY.NS,INFY,-0.9653,2024-08,2024,2024Q3
2024-08-26,1795.8020045127269,1813.8080406542315,1790.0400729474454,1801.7080078125,3728589,IT,INFY.NS,INFY,0.7545,2024-08,2024,2024Q3
2024-08-27,1801.7080992308468,1827.2526403543604,1799.5473747842314,1824.707763671875,3830679,IT,INFY.NS,INFY,1.2766,2024-08,2024,2024Q3
2024-08-28,1831.237958279541,1873.588133022963,1822.1148997127973,1862.1602783203125,6514531,IT,INFY.NS,INFY,2.0525,2024-08,2024,2024Q3
2024-08-29,1856.3023384955795,1873.1079727033768,1844.6824662886909,1856.638427734375,7228284,IT,INFY.NS,INFY,-0.2965,2024-08,2024,2024Q3
2024-08-30,1861.1039704725115,1872.6278340667684,1851.5007508106305,1866.5777587890625,13466759,IT,INFY.NS,INFY,0.5353,2024-08,2024,2024Q3
2024-09-02,1866.241657337013,1897.356112283312,1865.713550595146,1886.552490234375,5573739,IT,INFY.NS,INFY,1.0701,2024-09,2024,2024Q3
2024-09-03,1888.9533893572925,1888.9533893572925,1859.6155051280512,1864.22509765625,4694322,IT,INFY.NS,INFY,-1.1835,2024-09,2024,2024Q3
2024-09-04,1844.8744872415468,1850.7324277310104,1824.6597803927025,1846.1708984375,4778310,IT,INFY.NS,INFY,-0.9685,2024-09,2024,2024Q3
2024-09-05,1849.8201661965988,1863.0245930805456,1833.8307821972223,1856.4464111328125,4081810,IT,INFY.NS,INFY,0.5566,2024-09,2024,2024Q3
2024-09-06,1845.7388167038996,1859.6634851962024,1821.5866958391305,1826.3883056640625,5848106,IT,INFY.NS,INFY,-1.6191,2024-09,2024,2024Q3
2024-09-09,1815.0084785277315,1844.634387126065,1814.0481565814205,1819.4739990234373,4772612,IT,INFY.NS,INFY,-0.3786,2024-09,2024,2024Q3
2024-09-10,1829.317300201853,1858.2229673598688,1820.7704114285848,1836.4237060546875,6909600,IT,INFY.NS,INFY,0.9316,2024-09,2024,2024Q3
2024-09-11,1838.7284033553788,1849.5800883553493,1829.4133272673623,1834.3590087890625,5312946,IT,INFY.NS,INFY,-0.1124,2024-09,2024,2024Q3
2024-09-12,1848.6197893164424,1878.773922571952,1834.9832642548035,1873.0599365234373,8555092,IT,INFY.NS,INFY,2.1098,2024-09,2024,2024Q3
2024-09-13,1873.0599351123683,1880.886582594913,1858.8472403257117,1866.9619140625,3843127,IT,INFY.NS,INFY,-0.3256,2024-09,2024,2024Q3
2024-09-16,1868.5464710616527,1874.548483367517,1856.3504289468576,1872.867919921875,1570181,IT,INFY.NS,INFY,0.3163,2024-09,2024,2024Q3
2024-09-17,1870.467067930622,1880.742465848968,1865.089288485256,1875.07666015625,2793127,IT,INFY.NS,INFY,0.1179,2024-09,2024,2024Q3
